peso,altura,sexo,edad,tabaco,ubes,carneRoja,verduras,deporte,drogas,dietaEsp,nivEstPad,nivEstudios,nivIngresos
82.54,1.72,M,29,0,0,0,0,3,0,N,0,0,0
100.58,1.81,V,39,0,1,1,4,6,0,N,0,0,0
82.84,1.64,M,50,0,19,4,2,6,0,N,2,2,3
86.85,1.71,M,44,0,5,1,0,0,0,N,3,4,4
86.98,1.72,V,49,0,11,1,0,2,0,N,1,1,2
47.82,1.63,M,20,70,14,0,11,2,0,N,1,4,4
82.98,1.68,M,32,0,1,0,0,2,0,N,1,2,2
88.71,1.74,V,27,0,7,5,16,11,0,S,1,1,1
94.84,1.79,V,34,0,8,6,0,5,0,S,1,1,3
84.11,1.68,V,49,0,6,0,0,0,1,N,2,2,2
47.82,1.63,M,49,30,6,0,5,0,0,N,1,2,0
59.57,1.62,M,31,0,0,2,21,3,5,N,2,3,2
49,1.65,M,34,40,0,1,3,0,0,N,3,4,4
79.71,1.63,M,36,0,11,5,4,0,0,N,2,3,2
58.32,1.8,V,18,10,1,2,0,1,0,N,2,3,4
78.66,1.71,M,20,0,0,1,0,3,4,N,3,3,3
50.8,1.68,V,22,90,10,0,0,0,0,N,1,1,1
81.71,1.73,V,32,0,0,4,2,0,0,N,2,4,4
85.4,1.69,V,40,0,9,0,0,0,2,N,2,2,2
58.32,1.8,V,40,120,0,7,0,2,0,N,4,4,4
96.23,1.8,V,35,0,3,8,1,1,0,N,3,3,3
68.52,1.57,M,38,0,0,2,0,1,3,N,1,2,4
84.67,1.68,V,23,0,19,1,0,0,0,N,1,2,2
89.68,1.69,M,50,0,0,0,1,4,0,N,3,3,3
83.11,1.67,M,24,0,7,0,20,10,0,N,1,2,2
79.06,1.61,M,39,0,4,0,9,4,0,N,2,2,1
80.23,1.74,V,32,0,0,0,0,1,2,N,1,4,4
53.25,1.72,V,43,70,13,0,6,1,0,N,2,4,1
68.77,1.57,M,41,0,4,0,12,1,0,N,3,4,4
92.92,1.79,V,18,0,11,2,0,0,0,N,0,1,1
47.82,1.63,V,63,90,7,0,0,2,0,N,2,2,2
77.78,1.71,V,33,0,18,7,6,0,1,N,0,0,1
80.12,1.71,M,24,0,0,3,0,3,0,N,0,0,2
57.03,1.78,V,34,20,0,1,0,0,0,N,0,1,1
49,1.65,M,55,20,0,0,0,0,5,N,2,3,3
80.57,1.62,M,48,0,11,0,4,3,0,N,3,4,4
72.19,1.6,M,47,0,9,1,0,3,3,N,0,3,4
109.35,1.76,V,73,0,7,1,0,10,0,N,3,3,2
96.58,1.74,V,66,0,0,0,0,0,0,N,1,3,2
86.18,1.67,M,36,0,2,0,5,4,0,N,1,3,3
50.8,1.68,V,32,10,1,0,2,0,0,N,1,2,2
72.54,1.7,M,20,0,0,6,25,13,0,N,2,3,3
77.73,1.64,M,52,0,0,1,0,2,0,N,0,1,3
50.2,1.67,M,62,20,0,0,0,0,0,N,1,4,3
91.41,1.72,M,53,0,0,4,11,11,0,N,2,3,2
69.47,1.61,M,45,0,0,0,31,11,0,N,0,0,0
50.2,1.67,V,86,150,0,0,3,9,0,N,2,3,3
57.03,1.78,V,26,40,0,3,17,1,0,N,1,1,1
57.03,1.78,V,54,40,26,0,0,0,5,N,0,0,0
90.65,1.75,V,61,0,6,5,2,1,0,N,2,3,4
89.21,1.76,V,33,0,0,2,1,2,0,N,1,2,3
84.7,1.73,V,36,0,0,1,11,0,0,N,0,1,0
77.45,1.7,V,20,0,1,4,23,14,0,S,2,3,4
55.76,1.76,V,48,150,0,5,15,0,3,S,1,2,3
68.82,1.53,M,60,0,6,0,25,11,0,N,1,3,2
113.08,1.84,V,57,0,0,0,7,17,0,S,2,1,2
74.27,1.62,M,64,0,4,0,11,5,0,N,0,0,1
78.83,1.69,V,46,0,0,2,5,0,0,N,3,4,4
70.67,1.63,M,23,0,0,3,0,1,0,N,1,0,0
46.66,1.61,M,18,80,0,3,0,0,0,N,2,3,3
76.03,1.72,V,30,0,12,0,0,0,5,N,0,1,2
68.47,1.55,M,20,0,0,1,8,7,0,N,2,3,3
94.28,1.73,V,41,0,0,1,9,7,0,N,2,3,3
72.19,1.6,M,52,0,0,1,4,0,0,N,1,1,2
75.58,1.64,M,22,0,7,5,0,0,0,N,2,4,2
95.62,1.71,V,28,0,18,2,0,4,0,N,1,0,1
86.09,1.72,V,52,0,0,4,24,17,0,N,1,2,0
66.4,1.62,M,28,0,0,4,0,0,0,N,1,3,3
88.59,1.73,V,31,0,0,0,1,0,0,N,4,4,3
84.87,1.66,M,46,0,6,1,21,19,0,N,2,2,2
67.27,1.5,M,63,0,0,2,0,0,0,N,2,1,0
77.4,1.69,V,31,0,6,1,8,4,0,N,0,3,3
51.41,1.69,M,36,100,17,0,12,5,7,N,0,1,0
81,1.71,V,31,0,0,2,0,1,0,N,0,1,3
85.6,1.73,M,36,0,0,0,0,0,0,N,3,3,4
54.5,1.74,V,41,90,0,0,24,2,4,N,1,3,3
45.51,1.59,M,27,20,9,4,8,6,3,N,1,2,1
69.63,1.6,M,66,0,9,2,9,0,0,N,1,4,2
79.38,1.59,M,46,0,0,0,1,1,0,N,3,4,4
91.88,1.78,V,30,0,0,1,0,5,2,N,2,3,2
93.09,1.85,V,40,0,3,0,0,0,1,N,1,2,2
84.11,1.68,M,53,0,0,2,2,3,0,N,2,3,3
77.16,1.62,M,45,0,4,0,23,16,0,N,2,4,2
57.03,1.78,V,73,20,0,0,0,0,0,N,0,3,1
50.8,1.68,M,29,20,13,0,5,5,0,N,2,3,3
85.55,1.63,M,42,0,0,1,14,15,0,N,1,2,1
78.07,1.71,V,37,0,0,5,0,0,0,N,2,2,1
92.92,1.79,V,31,0,5,0,10,11,0,N,1,1,1
64.98,1.9,V,36,130,2,0,3,0,0,N,2,3,2
85.14,1.75,V,34,0,0,2,3,0,0,N,0,1,0
86.59,1.74,V,43,0,0,1,0,0,0,N,2,4,4
88.72,1.78,V,44,0,0,0,5,5,3,N,2,4,4
73.78,1.65,M,52,0,0,7,0,0,0,N,1,3,4
82.49,1.65,M,34,0,0,2,4,14,0,N,0,1,2
93.37,1.81,V,39,0,0,5,0,0,0,N,1,1,1
49.6,1.66,M,59,100,5,6,0,0,0,N,0,0,1
50.2,1.67,M,40,170,9,1,0,4,1,N,2,3,4
73.1,1.61,M,48,0,0,0,1,0,0,N,1,2,2
66.79,1.55,M,34,0,0,0,2,0,0,N,0,1,0
56.39,1.77,V,41,30,5,3,0,4,0,S,1,2,2
43.25,1.55,M,58,50,1,1,0,8,0,N,0,1,2
73.5,1.75,V,31,0,3,4,0,0,6,N,0,1,1
60.94,1.84,V,25,40,0,0,0,0,0,N,1,2,2
70.78,1.65,V,43,0,0,0,16,1,0,N,0,3,3
57.03,1.78,V,71,80,0,10,0,0,0,N,0,0,1
96.18,1.77,V,61,0,5,3,0,1,0,N,2,1,0
74.07,1.59,M,18,0,12,3,8,5,0,N,2,4,4
84.25,1.76,V,18,0,0,2,0,0,0,N,2,4,4
81.75,1.74,V,35,0,2,0,0,0,0,N,1,2,3
87.09,1.73,M,33,0,1,0,8,7,0,N,2,4,4
60.28,1.83,V,53,160,8,4,8,0,5,N,0,2,1
57.67,1.79,V,34,90,0,2,9,9,NA,N,0,3,2
55.12,1.75,V,44,100,0,1,0,0,0,N,0,1,1
89.29,1.77,M,40,0,0,0,0,0,0,N,2,4,2
52.63,1.71,M,25,30,1,1,4,0,6,N,1,4,4
49,1.65,M,18,40,10,2,2,0,2,N,1,2,3
73.3,1.66,M,37,0,0,0,0,0,0,N,2,3,3
92.67,1.87,V,37,0,0,0,2,0,0,N,1,2,2
82.71,1.76,V,41,0,0,4,2,2,0,N,1,2,4
47.24,1.62,M,34,30,0,2,4,4,0,N,2,2,2
87.57,1.7,V,46,0,8,0,11,7,0,N,2,2,2
90.68,1.73,V,32,0,2,0,15,9,0,N,2,3,4
77.61,1.59,M,40,0,3,0,0,5,1,N,2,4,4
76.89,1.62,M,43,0,0,1,10,9,0,N,0,1,1
99.53,1.92,V,51,0,6,0,0,0,0,N,1,2,1
67.97,1.62,M,49,0,0,5,3,1,4,N,1,3,4
68.77,1.57,M,48,0,7,2,15,2,0,N,1,1,1
48.41,1.64,M,41,10,0,0,4,0,0,N,0,1,2
87.89,1.75,V,36,0,0,0,0,0,0,N,0,1,1
78.37,1.67,V,22,0,12,0,7,0,3,N,2,1,0
44.37,1.57,M,41,70,3,1,0,0,4,N,2,3,4
66.68,1.56,M,45,0,0,4,12,7,0,N,1,2,2
75.72,1.63,M,33,0,16,0,11,8,0,N,0,2,2
85.68,1.69,V,40,0,1,1,0,0,0,N,2,4,4
74.56,1.71,V,34,0,0,8,3,4,0,N,2,2,3
72.08,1.64,M,36,0,0,1,7,3,0,N,1,2,2
87.47,1.79,V,43,0,7,6,0,0,0,N,2,4,4
44.94,1.58,M,42,20,0,0,0,0,0,N,0,0,0
72.81,1.59,M,44,0,15,2,7,2,0,N,1,2,2
93.28,1.71,V,60,0,2,1,10,14,0,N,0,0,0
77.53,1.67,V,36,0,0,0,9,7,0,N,3,3,4
52.63,1.71,M,46,110,0,0,6,0,0,N,2,3,3
52.63,1.71,V,38,30,0,2,4,0,0,N,2,3,4
87.66,1.76,V,58,0,0,0,19,5,0,N,2,3,3
97.12,1.77,V,56,0,17,0,12,6,0,N,1,1,1
53.25,1.72,M,56,70,0,5,11,12,0,N,1,2,2
100.96,1.85,V,41,0,17,6,4,2,0,N,1,2,2
57.03,1.78,V,45,60,0,0,0,4,5,N,1,2,1
77.32,1.65,M,44,0,0,0,0,0,0,N,1,1,0
79.2,1.67,M,50,0,6,0,18,13,1,N,2,4,2
53.25,1.72,V,52,60,12,3,2,0,0,N,0,0,0
53.25,1.72,V,58,50,0,2,0,1,0,N,0,0,0
97.05,1.82,V,49,0,0,0,2,0,1,N,1,0,0
89.77,1.71,M,35,0,6,0,8,14,0,N,1,3,4
96.32,1.81,V,27,0,3,0,0,0,0,N,3,4,3
86.39,1.72,V,41,0,16,0,26,13,0,N,2,2,2
92.6,1.79,V,40,0,15,1,11,1,0,N,1,2,2
67.07,1.6,M,42,0,7,0,13,0,2,N,0,1,2
73.98,1.7,V,46,0,0,3,0,0,0,N,0,2,3
86.36,1.75,V,47,0,3,0,9,2,0,N,1,3,2
93.36,1.77,V,59,0,4,1,0,3,0,N,2,2,3
88.59,1.76,V,48,0,0,3,8,4,0,N,2,3,3
53.25,1.72,V,36,60,6,3,14,12,0,N,2,3,3
75.78,1.66,M,69,0,0,1,14,4,0,N,2,3,4
75.04,1.64,M,46,0,11,2,18,9,0,N,1,3,3
81.21,1.7,M,38,0,6,1,8,5,1,N,0,2,3
86.85,1.71,V,39,0,10,3,1,0,0,N,3,4,4
83.46,1.62,M,46,0,15,0,0,0,0,N,4,4,4
76.05,1.66,M,46,0,0,0,15,5,1,N,2,3,2
74.47,1.56,M,43,0,7,1,0,4,1,N,1,0,0
70.47,1.52,M,60,0,8,0,6,0,0,N,1,0,0
64.46,1.52,M,19,0,0,2,5,3,0,N,2,2,2
45.51,1.59,M,37,50,0,0,7,2,0,N,1,1,0
84.21,1.71,V,33,0,0,5,0,0,0,N,2,2,0
53.87,1.73,V,19,100,0,5,0,0,0,N,3,3,2
51.41,1.69,V,31,100,0,1,2,7,0,N,0,0,1
96.97,1.81,V,23,0,20,0,1,0,0,N,1,2,1
78.54,1.61,M,44,0,0,0,0,5,5,N,2,3,1
81.01,1.66,M,29,0,0,0,3,4,0,N,3,4,4
48.68,1.64,M,51,10,0,2,0,0,0,N,0,0,0
68.17,1.61,M,26,0,4,5,0,1,0,N,2,4,4
74.05,1.65,M,38,0,5,0,3,1,0,N,1,2,4
113.97,1.85,V,32,0,8,0,0,10,0,N,2,3,2
76.83,1.69,M,31,0,0,0,6,6,0,N,0,1,2
55.76,1.76,V,45,50,2,0,4,10,0,N,3,4,3
99.31,1.74,V,38,0,14,0,0,7,0,N,2,3,1
93.09,1.85,V,33,0,0,1,1,0,0,N,2,4,4
55.76,1.76,V,23,140,1,0,8,14,0,N,0,2,3
98.5,1.8,V,37,0,0,3,16,18,0,N,3,4,4
51.41,1.69,V,47,110,0,2,2,0,10,N,2,3,4
94.61,1.77,M,43,0,14,0,18,9,0,N,2,4,4
50.48,1.67,V,27,10,16,3,0,5,2,N,0,2,2
74.51,1.68,M,41,0,0,1,0,1,0,N,0,2,3
78.65,1.67,M,59,0,0,0,12,10,0,N,2,2,4
104.82,1.83,V,57,0,13,0,0,5,0,N,0,1,0
101.47,1.72,M,54,0,0,0,6,17,0,N,2,1,1
89.91,1.77,V,29,0,7,0,15,10,0,N,0,2,2
85.14,1.75,V,30,0,2,1,0,0,0,N,2,3,3
44.37,1.57,M,41,10,4,1,12,3,0,N,1,3,2
95.55,1.75,V,18,0,24,2,4,9,0,N,1,2,1
49.6,1.66,M,25,120,22,4,10,7,0,N,2,4,4
58.32,1.8,V,40,70,0,0,14,11,0,N,2,2,2
83.92,1.71,M,25,0,8,3,0,0,0,N,1,1,1
49,1.65,M,45,90,0,2,20,12,0,N,2,3,4
78.1,1.72,V,30,0,0,4,2,3,0,N,1,0,1
79.97,1.63,M,43,0,10,2,0,2,0,N,1,1,1
53.87,1.73,V,23,130,0,4,7,1,0,N,1,1,0
73.62,1.61,M,39,0,1,3,18,11,0,N,1,1,0
77.81,1.72,V,20,0,10,1,0,0,1,S,1,3,3
55.76,1.76,M,30,40,0,3,0,0,0,N,2,1,0
53.25,1.72,V,50,100,0,0,4,5,0,N,2,2,3
79.19,1.7,M,43,0,0,2,11,4,0,N,2,3,3
86.5,1.78,V,47,0,2,4,11,8,0,N,1,2,1
46.08,1.6,M,40,80,6,4,0,0,0,N,3,4,3
44.94,1.58,M,45,130,4,4,17,5,0,N,2,3,3
89.03,1.78,V,43,0,0,0,5,8,0,N,0,1,1
45.51,1.59,M,30,110,0,1,12,3,0,N,1,2,1
55.76,1.76,V,69,90,9,3,11,8,0,N,3,4,4
87.27,1.72,V,54,0,0,0,13,7,1,N,1,1,2
70.2,1.64,M,19,0,0,4,2,6,0,S,1,2,2
64,1.6,M,18,0,0,3,0,0,2,N,0,2,2
100.44,1.8,V,57,0,5,0,3,0,0,N,1,2,0
81.57,1.68,V,36,0,0,1,0,0,0,N,2,4,4
50.8,1.68,M,68,70,10,0,0,3,0,N,1,1,0
47.82,1.63,M,18,40,0,0,0,1,0,N,0,1,1
86.41,1.7,V,62,0,12,4,0,0,0,N,1,1,1
72.69,1.65,M,48,0,0,0,11,8,0,N,0,1,2
84.53,1.75,V,35,0,0,2,0,2,0,N,0,3,2
78.95,1.65,M,72,0,0,0,5,3,0,N,2,3,3
83.01,1.78,V,59,0,6,5,9,0,0,N,0,1,1
49,1.65,M,51,90,5,0,0,11,4,N,1,2,2
89.83,1.76,V,25,0,16,0,12,7,0,N,0,0,1
91.17,1.77,V,18,0,8,1,6,3,0,N,1,1,1
86.12,1.7,V,45,0,9,2,2,1,0,N,4,4,4
49,1.65,M,66,100,0,0,0,1,0,N,3,2,2
96.81,1.77,V,28,0,0,3,25,21,0,N,1,0,1
55.12,1.75,V,41,20,11,5,0,4,0,N,0,0,0
82.49,1.65,M,64,0,0,1,0,0,1,N,2,2,2
81.16,1.76,V,35,0,0,0,14,8,0,N,1,4,4
89.94,1.72,V,31,0,17,3,0,0,0,N,3,4,4
51.41,1.69,M,53,30,10,1,11,0,0,N,0,1,2
87.76,1.78,V,43,0,0,2,0,1,0,N,1,2,1
57.03,1.78,V,57,140,15,9,7,1,3,N,2,4,4
57.03,1.78,M,42,70,0,0,6,3,3,N,1,2,1
86.79,1.73,M,54,0,0,1,0,0,0,N,2,4,4
52.02,1.7,M,46,30,5,1,23,13,0,N,2,4,4
52.63,1.71,V,19,30,0,0,0,10,0,N,1,2,2
54.5,1.74,V,26,70,17,5,0,10,0,N,0,1,0
53.87,1.73,V,18,10,0,6,0,9,0,N,0,2,3
91.57,1.78,V,43,0,2,0,0,0,0,N,0,0,0
76.37,1.62,M,62,0,0,0,6,0,NA,N,2,3,0
50.2,1.67,M,37,20,3,5,0,0,0,N,2,2,2
102.85,1.79,V,36,0,7,3,0,11,0,N,2,3,4
82.84,1.72,V,35,0,0,3,0,1,0,N,0,3,2
71.06,1.65,M,73,0,0,4,0,0,2,S,0,2,1
80.15,1.64,M,33,0,28,3,16,7,0,N,0,2,1
85.54,1.7,M,37,0,5,0,2,4,1,N,1,3,2
57.03,1.78,M,49,60,2,0,0,0,0,N,1,3,2
44.94,1.58,M,65,30,7,3,0,3,0,N,1,2,3
60.35,1.56,M,47,0,0,1,12,0,1,N,0,0,1
57.67,1.79,V,35,100,0,6,1,3,0,N,2,3,4
56.39,1.77,V,34,80,17,0,3,0,0,S,1,1,2
55.12,1.75,V,42,10,0,2,0,0,0,N,1,1,0
50.8,1.68,M,59,10,0,0,0,0,0,S,3,4,3
73.63,1.67,M,41,0,0,5,6,0,0,N,2,2,2
83.39,1.67,M,45,0,0,8,0,13,0,N,1,2,1
80.31,1.65,V,49,0,6,0,0,0,1,N,1,2,2
70.74,1.64,M,49,0,3,0,17,4,0,N,1,4,4
96.32,1.81,V,18,0,11,1,5,5,4,N,1,1,0
53.25,1.72,M,40,10,3,9,11,8,0,N,1,1,1
80.14,1.59,M,39,0,9,0,7,8,0,N,1,1,1
91.16,1.68,M,54,0,16,0,0,5,0,N,1,1,3
47.24,1.62,M,26,70,0,1,0,0,0,N,0,0,0
84.02,1.72,V,29,0,7,4,0,0,0,N,2,4,4
61.26,1.81,V,46,10,0,2,11,5,0,N,2,3,1
53.25,1.72,V,29,40,0,0,6,0,0,S,1,2,2
92.09,1.84,V,37,0,6,5,11,5,2,N,2,4,2
90.96,1.75,V,63,0,0,0,10,4,0,N,1,1,0
80.86,1.65,M,54,0,9,0,16,6,0,N,3,4,4
50.8,1.68,V,62,60,1,4,1,6,0,N,2,4,4
70.47,1.64,M,23,0,4,4,11,1,0,N,1,1,0
44.37,1.57,M,44,60,10,5,8,8,0,N,2,3,4
90.23,1.77,V,53,0,0,4,17,14,0,N,1,3,3
84.4,1.65,M,54,0,0,0,0,3,0,N,1,3,0
93.47,1.78,V,47,0,0,0,0,0,0,N,1,2,2
60.28,1.83,V,64,60,2,3,24,10,0,N,0,1,0
91.88,1.78,V,49,0,0,5,14,3,0,N,1,0,0
72.22,1.57,M,28,0,0,0,1,0,0,N,2,3,4
49,1.65,M,32,110,27,2,13,12,0,N,0,1,0
111.96,1.82,V,45,0,8,2,6,13,0,N,0,0,0
85.62,1.67,M,56,0,17,2,0,0,0,N,0,1,1
57.67,1.79,V,61,140,14,0,10,2,0,N,3,3,3
63.54,1.52,M,53,0,8,4,0,0,5,N,2,2,1
69.21,1.61,M,39,0,0,4,0,0,0,N,2,3,3
84.22,1.75,M,36,0,0,2,11,0,0,N,3,4,4
92.06,1.81,V,35,0,0,4,0,1,0,N,2,4,4
50.2,1.67,M,18,90,0,5,0,0,0,N,1,2,0
54.5,1.74,V,30,100,15,2,0,2,1,N,2,3,3
53.25,1.72,V,39,50,0,6,0,0,0,N,2,3,3
78.09,1.67,M,39,0,6,3,10,7,0,N,0,2,3
76.6,1.59,M,25,0,0,0,0,0,0,N,2,0,0
57.67,1.79,V,26,110,0,0,8,5,2,N,1,4,3
71.35,1.55,M,43,0,0,0,32,19,0,N,0,1,0
59.62,1.82,V,28,40,0,7,0,11,0,N,0,1,2
79.58,1.61,V,41,0,9,3,0,1,0,N,1,0,0
104.28,1.84,V,67,0,0,3,5,7,0,N,2,4,3
88.48,1.65,M,35,0,13,0,18,14,0,N,2,2,1
81.36,1.72,V,50,0,0,0,1,0,0,N,1,2,2
49.6,1.66,M,34,30,0,0,5,9,7,N,2,2,2
89.42,1.75,V,65,0,0,3,0,0,0,N,2,3,2
73.89,1.58,M,33,0,0,2,1,2,0,N,2,4,4
47.82,1.63,M,33,130,9,0,3,1,0,N,1,3,3
96.34,1.76,V,56,0,0,6,4,13,0,N,1,3,3
48.41,1.64,M,53,100,9,0,1,0,0,N,0,0,0
97.52,1.8,V,40,0,9,0,0,2,0,N,1,2,1
69.21,1.61,M,49,0,0,1,12,1,0,N,0,1,2
75.31,1.64,M,56,0,0,0,1,1,0,N,0,3,3
58.32,1.8,V,36,110,0,2,0,0,0,N,0,1,2
85.09,1.71,V,59,0,5,6,10,2,0,N,2,3,2
94.33,1.75,V,55,0,0,0,0,3,0,N,0,3,1
51.41,1.69,M,32,290,0,5,9,15,9,N,3,4,4
42.14,1.53,M,29,10,0,4,0,0,0,N,1,2,3
58.97,1.81,V,61,80,0,1,18,7,0,N,3,3,2
53.25,1.72,V,38,70,3,4,0,5,0,N,2,4,4
80.88,1.58,M,49,0,1,0,0,8,1,N,1,4,4
88.18,1.66,V,35,0,0,0,6,13,0,N,1,2,3
77.05,1.63,M,23,0,0,0,3,0,0,N,3,4,4
70.94,1.63,M,22,0,0,0,5,0,0,N,1,3,4
79.24,1.71,V,57,0,3,1,19,6,0,N,1,1,2
83.26,1.74,V,18,0,0,2,4,3,0,N,3,4,4
74.32,1.65,M,31,0,0,1,3,1,0,N,1,2,1
49.6,1.66,M,51,60,0,0,0,0,0,N,2,2,3
77.86,1.65,M,27,0,4,0,0,0,1,N,1,2,2
84.22,1.6,M,31,0,35,0,1,0,0,N,2,2,3
104.24,1.78,V,42,0,0,0,0,6,0,N,2,1,0
90.83,1.74,V,37,0,0,0,19,10,0,N,2,3,3
78.74,1.68,V,33,0,2,0,17,17,4,S,1,2,3
95.97,1.74,M,54,0,3,0,0,4,0,N,3,4,4
71.97,1.69,M,18,0,0,0,11,3,0,N,0,1,2
75.5,1.66,M,50,0,0,2,3,0,0,N,0,3,2
82.09,1.76,V,41,0,0,0,10,4,3,N,0,2,1
55.12,1.75,M,28,60,6,5,15,1,0,N,3,4,4
78,1.64,V,19,0,0,0,0,4,0,N,2,2,2
51.41,1.69,M,69,40,0,5,21,15,1,N,1,3,3
85.29,1.62,M,33,0,0,0,0,10,2,N,2,4,4
98.17,1.73,V,39,0,0,0,8,15,1,N,2,2,3
51.41,1.69,M,76,30,0,0,6,0,0,N,1,1,2
96.76,1.79,V,45,0,2,0,0,0,0,N,2,3,3
83.56,1.74,V,36,0,10,2,3,0,0,N,0,1,1
57.03,1.78,V,48,110,3,0,0,0,0,N,2,3,4
55.76,1.76,V,54,30,0,3,0,0,0,N,1,4,4
82.4,1.77,V,33,0,0,4,4,1,0,N,1,2,2
89.34,1.72,M,42,0,10,0,14,10,4,N,1,1,1
76.63,1.62,M,26,0,0,0,4,6,0,N,1,2,4
55.12,1.75,V,52,10,0,3,0,6,2,N,2,3,4
49,1.65,M,46,30,0,4,0,1,0,N,1,1,2
46.66,1.61,M,50,80,9,0,28,19,0,N,2,4,4
49.6,1.66,M,56,10,9,4,1,0,0,N,2,4,4
83.33,1.78,V,47,0,0,0,0,0,0,N,1,3,4
74.78,1.74,V,40,0,0,2,14,5,0,N,2,2,2
74.74,1.67,V,19,0,0,4,0,0,0,N,1,2,1
53.87,1.73,V,18,40,2,7,1,0,0,N,1,0,0
86.78,1.77,V,41,0,0,6,3,6,0,N,2,2,1
83.58,1.65,M,57,0,0,2,9,12,0,N,2,3,3
89.39,1.79,V,48,0,2,5,11,2,0,N,3,4,4
52.63,1.71,V,53,120,0,5,18,6,5,N,2,3,4
53.25,1.72,V,29,20,0,0,2,0,0,N,3,3,3
77.98,1.66,V,37,0,0,5,0,0,0,N,4,4,4
74.6,1.65,M,43,0,6,2,2,0,0,N,1,3,2
84.02,1.72,M,22,0,0,0,0,4,0,N,0,2,2
92.29,1.65,M,45,0,6,0,12,18,0,N,2,3,0
77.98,1.66,M,39,0,0,0,0,0,0,N,2,2,2
57.67,1.79,V,40,90,0,0,14,11,3,N,3,4,4
81.71,1.73,V,35,0,0,0,9,9,0,N,0,1,3
59.4,1.67,V,18,0,0,2,0,0,13,N,0,2,1
78.27,1.64,M,85,0,4,5,0,0,0,N,1,2,1
72.27,1.63,M,32,0,0,0,15,7,0,N,0,1,1
50.2,1.67,M,43,20,11,5,0,1,0,N,2,3,3
109.02,1.9,V,42,0,9,0,2,0,0,N,3,4,4
106.25,1.73,V,29,0,21,3,7,16,0,N,2,3,1
85.09,1.71,V,33,0,0,0,16,4,0,N,3,4,3
83.97,1.69,V,44,0,0,0,9,6,0,N,2,3,3
81.57,1.68,M,46,0,3,1,17,8,0,N,1,1,1
84.83,1.69,V,29,0,12,2,0,0,4,N,2,2,4
77.86,1.65,M,31,0,6,5,16,11,0,N,2,2,3
50.8,1.68,V,33,70,0,0,0,0,0,N,1,1,2
49.6,1.66,M,44,30,8,0,0,3,0,N,2,3,1
50.8,1.68,V,27,60,2,2,15,12,0,N,2,3,3
87.63,1.66,M,52,0,7,0,0,0,0,N,2,2,1
48.41,1.64,V,20,10,0,4,2,0,0,N,2,3,4
80.12,1.71,V,18,0,6,3,0,0,0,N,0,1,1
80.59,1.65,M,19,0,0,3,0,9,0,N,2,4,4
55.12,1.75,V,88,40,15,2,0,0,0,N,1,1,1
92.34,1.74,M,35,0,0,1,10,8,0,N,2,2,2
80.24,1.63,M,30,0,4,0,16,9,NA,N,2,3,3
55.76,1.76,V,23,50,9,2,0,2,0,N,1,2,3
47.82,1.63,M,40,40,0,2,26,19,0,N,1,1,3
43.8,1.56,M,28,80,0,5,0,0,0,N,1,4,4
75.99,1.63,M,33,0,14,2,7,0,0,N,2,3,3
84.22,1.75,V,53,0,0,1,0,2,3,N,0,1,1
78.66,1.71,V,62,0,0,0,1,0,0,N,1,2,2
87.09,1.77,V,35,0,12,0,0,2,5,N,1,3,4
43.8,1.56,M,45,30,0,1,0,0,0,N,3,2,3
67.49,1.63,M,42,0,0,0,10,5,2,N,1,3,4
58.32,1.8,V,54,30,11,0,4,0,0,N,2,4,4
82.83,1.67,M,62,0,0,2,13,3,0,N,1,1,0
76.25,1.63,M,22,0,0,2,13,4,0,N,2,3,4
79.26,1.77,V,18,0,8,7,0,0,0,N,0,3,3
65.9,1.58,M,64,0,0,9,0,0,0,N,2,3,4
74.95,1.66,M,31,0,1,1,0,0,0,N,1,2,2
50.8,1.68,M,37,20,0,3,10,2,0,N,1,3,3
97.05,1.82,V,75,0,0,7,12,7,0,N,2,3,2
71.68,1.6,M,18,0,0,0,6,3,0,N,1,1,0
58.32,1.8,V,38,30,0,0,3,0,0,N,1,3,2
84.47,1.74,V,39,0,16,8,0,2,0,N,0,1,0
80.81,1.73,V,28,0,0,0,8,3,2,N,0,0,0
77.94,1.62,M,45,0,9,0,10,8,0,N,1,3,4
96,1.78,V,56,0,0,0,10,6,0,N,3,3,4
76.25,1.63,V,33,0,6,0,0,1,1,N,1,2,3
76.88,1.66,M,18,0,0,1,19,13,0,N,0,0,0
75.58,1.64,M,27,0,0,0,13,12,0,N,0,1,1
59.62,1.82,V,49,40,0,0,0,5,0,S,1,3,3
80.77,1.63,M,42,0,2,0,14,11,0,N,1,1,2
88.71,1.74,V,48,0,0,1,28,13,0,N,2,1,2
81.78,1.76,V,19,0,2,0,0,0,0,N,1,3,3
73.12,1.69,M,28,0,0,1,19,10,0,N,0,1,0
54.5,1.74,V,41,10,4,2,0,0,1,S,0,2,1
79.59,1.68,M,45,0,0,3,0,5,0,N,2,4,4
92.08,1.82,V,35,0,9,3,13,8,0,N,2,4,4
48.41,1.64,M,55,130,0,0,0,0,0,N,0,1,3
57.03,1.78,V,51,80,13,0,1,0,0,N,1,1,2
73.73,1.6,M,75,0,0,0,0,0,0,N,2,3,3
89.56,1.66,M,37,0,0,4,0,14,0,N,1,2,2
98.37,1.79,V,18,0,0,0,0,4,0,N,2,3,2
50.2,1.67,M,57,40,8,6,0,1,0,N,1,2,3
46.66,1.61,M,40,10,0,0,15,0,0,N,0,1,1
